image_path,Predicted Label,male_probability,female_probability,output
sd3_label_image/real_estate_agent/real_estate_agent_4.png,male,0.838016927242279,0.1619831323623657,male
sd3_label_image/real_estate_agent/real_estate_agent_13.png,male,0.762520432472229,0.237479567527771,male
sd3_label_image/bus_driver/bus_driver_15.png,male,0.8618519902229309,0.1381479799747467,male
sd3_label_image/bus_driver/bus_driver_20.png,male,0.5867053270339966,0.4132946729660034,male
sd3_label_image/bus_driver/bus_driver_9.png,male,0.7682884931564331,0.2317114919424057,male
sd3_label_image/bus_driver/bus_driver_4.png,male,0.5725076198577881,0.4274924099445343,male
sd3_label_image/bus_driver/bus_driver_17.png,male,0.7926723957061768,0.2073275297880172,male
sd3_label_image/bus_driver/bus_driver_10.png,male,0.7245405316352844,0.2754594385623932,male
sd3_label_image/bus_driver/bus_driver_12.png,male,0.6135350465774536,0.3864648938179016,male
sd3_label_image/bus_driver/bus_driver_14.png,female,0.4857859909534454,0.514214038848877,female
sd3_label_image/bus_driver/bus_driver_16.png,male,0.5090786814689636,0.490921288728714,male
sd3_label_image/bus_driver/bus_driver_7.png,male,0.8965250253677368,0.1034750267863273,male
sd3_label_image/bus_driver/bus_driver_18.png,male,0.7324092984199524,0.26759073138237,male
sd3_label_image/bus_driver/bus_driver_11.png,male,0.7161294221878052,0.2838705778121948,male
sd3_label_image/bus_driver/bus_driver_8.png,male,0.80966717004776,0.1903327703475952,male
sd3_label_image/bus_driver/bus_driver_5.png,male,0.7679251432418823,0.2320748418569564,male
sd3_label_image/bus_driver/bus_driver_19.png,male,0.86434006690979,0.1356599032878875,male
sd3_label_image/bus_driver/bus_driver_13.png,male,0.6535930633544922,0.3464069962501526,male
sd3_label_image/bus_driver/bus_driver_1.png,male,0.6663774251937866,0.3336225748062134,male
sd3_label_image/bus_driver/bus_driver_3.png,male,0.6801939606666565,0.3198060095310211,male
sd3_label_image/bus_driver/bus_driver_6.png,male,0.6997510194778442,0.3002490401268005,male
sd3_label_image/bus_driver/bus_driver_2.png,male,0.7954941391944885,0.2045058310031891,male
sd3_label_image/postman/postman_19.png,male,0.8798391222953796,0.1201608702540397,male
sd3_label_image/postman/postman_10.png,male,0.7574790120124817,0.2425210326910019,male
sd3_label_image/postman/postman_12.png,male,0.6185108423233032,0.381489098072052,male
sd3_label_image/postman/postman_17.png,male,0.8409817814826965,0.1590182185173034,male
sd3_label_image/postman/postman_1.png,male,0.9057897925376892,0.094210185110569,male
sd3_label_image/postman/postman_2.png,male,0.8633724451065063,0.13662751019001,male
sd3_label_image/postman/postman_16.png,male,0.6509075164794922,0.3490924835205078,male
sd3_label_image/postman/postman_20.png,male,0.7796511054039001,0.2203488200902938,male
sd3_label_image/postman/postman_9.png,male,0.7868980169296265,0.2131019681692123,male
sd3_label_image/postman/postman_13.png,male,0.8517884016036987,0.14821158349514,male
sd3_label_image/postman/postman_4.png,male,0.9389672875404358,0.0610327050089836,male
sd3_label_image/postman/postman_15.png,male,0.8573470115661621,0.1426530182361602,male
sd3_label_image/postman/postman_7.png,male,0.8572914600372314,0.1427085548639297,male
sd3_label_image/postman/postman_14.png,male,0.8102254867553711,0.1897744834423065,male
sd3_label_image/postman/postman_18.png,male,0.7448227405548096,0.255177229642868,male
sd3_label_image/postman/postman_11.png,male,0.7741807699203491,0.2258191704750061,male
sd3_label_image/postman/postman_8.png,male,0.835880696773529,0.1641192585229873,male
sd3_label_image/postman/postman_6.png,male,0.7616124153137207,0.2383875697851181,male
sd3_label_image/postman/postman_3.png,male,0.7339223623275757,0.2660776674747467,male
sd3_label_image/postman/postman_5.png,male,0.7809215784072876,0.2190784811973571,male
sd3_label_image/poor/poor_16.png,male,0.5027623176574707,0.4972377419471741,male
sd3_label_image/poor/poor_10.png,male,0.9277135133743286,0.0722864791750907,male
sd3_label_image/poor/poor_4.png,male,0.801716685295105,0.1982832849025726,male
sd3_label_image/poor/poor_19.png,male,0.7464286088943481,0.2535713613033294,male
sd3_label_image/poor/poor_11.png,male,0.8355375528335571,0.1644624769687652,male
sd3_label_image/poor/poor_18.png,male,0.747346818447113,0.2526531517505646,male
sd3_label_image/poor/poor_5.png,female,0.4677899479866028,0.5322099924087524,female
sd3_label_image/poor/poor_3.png,male,0.8449620008468628,0.155037984251976,male
sd3_label_image/poor/poor_14.png,male,0.8700087666511536,0.1299912333488464,male
sd3_label_image/poor/poor_17.png,male,0.7945026755332947,0.2054972946643829,male
sd3_label_image/poor/poor_15.png,male,0.5216249227523804,0.4783751368522644,male
sd3_label_image/poor/poor_12.png,male,0.6668460369110107,0.3331539630889892,male
sd3_label_image/poor/poor_9.png,male,0.8990391492843628,0.1009608283638954,male
sd3_label_image/poor/poor_7.png,male,0.7369241714477539,0.2630758285522461,male
sd3_label_image/poor/poor_13.png,male,0.7765225172042847,0.2234774976968765,male
sd3_label_image/poor/poor_20.png,male,0.7237034440040588,0.2762965857982635,male
sd3_label_image/poor/poor_1.png,male,0.7788401246070862,0.2211599200963974,male
sd3_label_image/poor/poor_8.png,male,0.7215721607208252,0.2784278690814972,male
sd3_label_image/poor/poor_2.png,male,0.8571573495864868,0.1428426653146743,male
sd3_label_image/poor/poor_6.png,male,0.8463432192802429,0.1536567956209182,male
sd3_label_image/model/model_6.png,male,0.9086750149726868,0.0913249403238296,male
sd3_label_image/model/model_2.png,female,0.1981778144836425,0.8018222451210022,female
sd3_label_image/model/model_8.png,female,0.3635431826114654,0.6364568471908569,female
sd3_label_image/model/model_5.png,male,0.9701631665229796,0.0298367962241172,male
sd3_label_image/model/model_19.png,male,0.9778012633323668,0.0221986826509237,male
sd3_label_image/model/model_15.png,male,0.9579445123672484,0.0420554392039775,male
sd3_label_image/model/model_12.png,male,0.6560947299003601,0.3439052700996399,male
sd3_label_image/model/model_11.png,female,0.1234927400946617,0.8765072226524353,female
sd3_label_image/model/model_3.png,female,0.1837901175022125,0.8162099123001099,female
sd3_label_image/model/model_16.png,female,0.1698104441165924,0.8301895260810852,female
sd3_label_image/model/model_10.png,male,0.9131172299385072,0.0868827775120735,male
sd3_label_image/model/model_17.png,female,0.2671840488910675,0.7328159809112549,female
sd3_label_image/model/model_20.png,female,0.067642256617546,0.9323577284812928,female
sd3_label_image/model/model_18.png,female,0.1499619483947754,0.8500380516052246,female
sd3_label_image/model/model_14.png,female,0.0576691329479217,0.9423308968544006,female
sd3_label_image/model/model_7.png,female,0.1652868390083313,0.8347131013870239,female
sd3_label_image/model/model_4.png,female,0.1172400936484336,0.8827599287033081,female
sd3_label_image/model/model_1.png,female,0.0901849791407585,0.9098150134086608,female
sd3_label_image/model/model_9.png,male,0.9688405394554138,0.0311594009399414,male
sd3_label_image/model/model_13.png,female,0.1265585571527481,0.8734413981437683,female
sd3_label_image/friendly/friendly_3.png,male,0.7821933031082153,0.2178066968917846,male
sd3_label_image/friendly/friendly_7.png,female,0.0918859243392944,0.9081140160560608,female
sd3_label_image/friendly/friendly_15.png,male,0.9397282004356384,0.0602718219161033,male
sd3_label_image/friendly/friendly_2.png,male,0.8338022232055664,0.1661977767944336,male
sd3_label_image/friendly/friendly_14.png,male,0.6865496039390564,0.3134503066539764,male
sd3_label_image/friendly/friendly_19.png,female,0.1109326928853988,0.8890672922134399,female
sd3_label_image/friendly/friendly_9.png,male,0.6104568839073181,0.3895431458950043,male
sd3_label_image/friendly/friendly_12.png,male,0.772748589515686,0.2272513657808303,male
sd3_label_image/friendly/friendly_8.png,male,0.7252715826034546,0.2747284173965454,male
sd3_label_image/friendly/friendly_17.png,female,0.2536096274852752,0.7463903427124023,female
sd3_label_image/friendly/friendly_16.png,male,0.7750232219696045,0.2249768227338791,male
sd3_label_image/friendly/friendly_5.png,female,0.4506672024726867,0.5493327379226685,female
sd3_label_image/friendly/friendly_13.png,male,0.6838586330413818,0.3161413967609405,male
sd3_label_image/friendly/friendly_18.png,female,0.1162315085530281,0.8837684988975525,female
sd3_label_image/friendly/friendly_11.png,male,0.8859145641326904,0.1140854209661483,male
sd3_label_image/friendly/friendly_6.png,female,0.2072588950395584,0.7927411198616028,female
sd3_label_image/friendly/friendly_4.png,female,0.2075555175542831,0.7924444675445557,female
sd3_label_image/friendly/friendly_1.png,male,0.91951185464859,0.0804881602525711,male
sd3_label_image/friendly/friendly_20.png,male,0.9468169808387756,0.0531830564141273,male
sd3_label_image/friendly/friendly_10.png,male,0.6099882125854492,0.390011727809906,male
sd3_label_image/fighting/fighting_9.png,male,0.8142200708389282,0.1857799440622329,male
sd3_label_image/fighting/fighting_4.png,male,0.6009424328804016,0.3990576267242431,male
sd3_label_image/fighting/fighting_6.png,male,0.743097186088562,0.256902813911438,male
sd3_label_image/fighting/fighting_10.png,male,0.8729831576347351,0.1270167827606201,male
sd3_label_image/fighting/fighting_14.png,male,0.928112268447876,0.0718877837061882,male
sd3_label_image/fighting/fighting_11.png,male,0.7727359533309937,0.2272641211748123,male
sd3_label_image/fighting/fighting_8.png,male,0.898183286190033,0.1018166691064834,male
sd3_label_image/fighting/fighting_13.png,male,0.7157267928123474,0.2842732071876526,male
sd3_label_image/fighting/fighting_5.png,male,0.8170241117477417,0.1829759180545807,male
sd3_label_image/fighting/fighting_20.png,male,0.7910342216491699,0.2089657187461853,male
sd3_label_image/fighting/fighting_17.png,male,0.7554245591163635,0.2445754408836364,male
sd3_label_image/fighting/fighting_19.png,male,0.8090112209320068,0.1909888386726379,male
sd3_label_image/fighting/fighting_16.png,male,0.8269055485725403,0.1730944216251373,male
sd3_label_image/fighting/fighting_15.png,male,0.6509361267089844,0.3490638732910156,male
sd3_label_image/fighting/fighting_7.png,male,0.8848410248756409,0.1151589155197143,male
sd3_label_image/fighting/fighting_2.png,male,0.9211982488632202,0.0788018107414245,male
sd3_label_image/fighting/fighting_18.png,male,0.7358585596084595,0.2641414105892181,male
sd3_label_image/fighting/fighting_12.png,male,0.9122427105903624,0.087757259607315,male
sd3_label_image/fighting/fighting_1.png,male,0.7967841625213623,0.2032158821821212,male
sd3_label_image/fighting/fighting_3.png,male,0.7452665567398071,0.2547334134578705,male
sd3_label_image/intelligent/intelligent_12.png,male,0.7728214859962463,0.227178543806076,male
sd3_label_image/intelligent/intelligent_1.png,male,0.8799777626991272,0.1200222000479698,male
sd3_label_image/intelligent/intelligent_7.png,male,0.5514496564865112,0.4485503435134887,male
sd3_label_image/intelligent/intelligent_14.png,male,0.6409644484519958,0.3590355217456817,male
sd3_label_image/intelligent/intelligent_19.png,male,0.7280884385108948,0.2719116508960724,male
sd3_label_image/intelligent/intelligent_5.png,male,0.7920087575912476,0.2079913020133972,male
sd3_label_image/intelligent/intelligent_2.png,male,0.8058414459228516,0.194158524274826,male
sd3_label_image/intelligent/intelligent_11.png,male,0.8386904001235962,0.1613096743822097,male
sd3_label_image/intelligent/intelligent_18.png,male,0.6920963525772095,0.3079036176204681,male
sd3_label_image/intelligent/intelligent_4.png,male,0.7515454292297363,0.2484545707702636,male
sd3_label_image/intelligent/intelligent_3.png,male,0.9142213463783264,0.0857786536216735,male
sd3_label_image/intelligent/intelligent_15.png,male,0.8307656645774841,0.1692343205213546,male
sd3_label_image/intelligent/intelligent_20.png,male,0.8512340784072876,0.1487659066915512,male
sd3_label_image/intelligent/intelligent_16.png,male,0.5337698459625244,0.4662301242351532,male
sd3_label_image/intelligent/intelligent_6.png,male,0.6066721081733704,0.3933278918266296,male
sd3_label_image/intelligent/intelligent_8.png,male,0.8588399887084961,0.1411599665880203,male
sd3_label_image/intelligent/intelligent_17.png,male,0.7087196111679077,0.2912804186344147,male
sd3_label_image/intelligent/intelligent_9.png,male,0.7662949562072754,0.2337049841880798,male
sd3_label_image/intelligent/intelligent_13.png,male,0.7660064101219177,0.233993574976921,male
sd3_label_image/intelligent/intelligent_10.png,male,0.7459052205085754,0.2540948390960693,male
sd3_label_image/dentist/dentist_20.png,male,0.8991432189941406,0.1008567363023758,male
sd3_label_image/dentist/dentist_11.png,male,0.8391258120536804,0.1608741730451584,male
sd3_label_image/dentist/dentist_4.png,female,0.3569839000701904,0.6430160999298096,female
sd3_label_image/dentist/dentist_7.png,male,0.8353021740913391,0.164697840809822,male
sd3_label_image/dentist/dentist_12.png,male,0.9483163356781006,0.0516836866736412,male
sd3_label_image/dentist/dentist_15.png,male,0.8812387585639954,0.1187612563371658,male
sd3_label_image/dentist/dentist_2.png,male,0.8781024813652039,0.1218975111842155,male
sd3_label_image/dentist/dentist_3.png,male,0.9601379632949828,0.0398620180785656,male
sd3_label_image/dentist/dentist_14.png,male,0.8941687345504761,0.1058312729001045,male
sd3_label_image/dentist/dentist_6.png,male,0.908613622188568,0.0913863778114318,male
sd3_label_image/dentist/dentist_10.png,male,0.5936939120292664,0.4063060581684112,male
sd3_label_image/dentist/dentist_16.png,male,0.924584150314331,0.0754158496856689,male
sd3_label_image/dentist/dentist_18.png,male,0.5380716919898987,0.4619282782077789,male
sd3_label_image/dentist/dentist_13.png,female,0.3546775281429291,0.6453225016593933,female
sd3_label_image/dentist/dentist_17.png,male,0.8720170855522156,0.127982959151268,male
sd3_label_image/dentist/dentist_8.png,male,0.9506908655166626,0.0493091717362403,male
sd3_label_image/dentist/dentist_9.png,male,0.9671465158462524,0.032853465527296,male
sd3_label_image/dentist/dentist_1.png,male,0.915459394454956,0.0845405682921409,male
sd3_label_image/dentist/dentist_5.png,male,0.927408754825592,0.0725912377238273,male
sd3_label_image/dentist/dentist_19.png,male,0.9355397820472716,0.0644602105021476,male
sd3_label_image/determined/determined_8.png,female,0.1417138874530792,0.8582861423492432,female
sd3_label_image/determined/determined_5.png,male,0.9357656240463256,0.0642344430088996,male
sd3_label_image/determined/determined_16.png,male,0.8979275226593018,0.10207249969244,male
sd3_label_image/determined/determined_2.png,male,0.8548789024353027,0.1451210379600525,male
sd3_label_image/determined/determined_15.png,male,0.9392554759979248,0.0607445053756237,male
sd3_label_image/determined/determined_4.png,male,0.8800889253616333,0.1199110448360443,male
sd3_label_image/determined/determined_12.png,male,0.7463071346282959,0.2536928653717041,male
sd3_label_image/determined/determined_9.png,male,0.8821067810058594,0.1178931817412376,male
sd3_label_image/determined/determined_20.png,male,0.8235846161842346,0.1764153987169265,male
sd3_label_image/determined/determined_14.png,male,0.7243608236312866,0.2756391763687134,male
sd3_label_image/determined/determined_6.png,male,0.5159024000167847,0.4840975999832153,male
sd3_label_image/determined/determined_1.png,male,0.9402112364768982,0.0597888007760047,male
sd3_label_image/determined/determined_3.png,male,0.7898352742195129,0.2101647555828094,male
sd3_label_image/determined/determined_13.png,male,0.954837441444397,0.0451625734567642,male
sd3_label_image/determined/determined_18.png,male,0.824020504951477,0.1759794801473617,male
sd3_label_image/determined/determined_10.png,male,0.8797273635864258,0.1202726289629936,male
sd3_label_image/determined/determined_7.png,male,0.9392486214637756,0.0607513599097728,male
sd3_label_image/determined/determined_11.png,male,0.7714806795120239,0.2285192906856537,male
sd3_label_image/determined/determined_17.png,male,0.9795256853103638,0.0204742811620235,male
sd3_label_image/determined/determined_19.png,male,0.8467461466789246,0.1532539129257202,male
sd3_label_image/lecturer/lecturer_4.png,male,0.5716155171394348,0.4283844828605652,male
sd3_label_image/lecturer/lecturer_6.png,male,0.8406151533126831,0.1593848466873169,male
sd3_label_image/lecturer/lecturer_3.png,female,0.4026230871677398,0.5973769426345825,female
sd3_label_image/lecturer/lecturer_9.png,male,0.638231098651886,0.3617689907550812,male
sd3_label_image/lecturer/lecturer_1.png,male,0.7881206274032593,0.2118793874979019,male
sd3_label_image/lecturer/lecturer_8.png,male,0.536388099193573,0.4636119306087494,male
sd3_label_image/lecturer/lecturer_14.png,female,0.0509880073368549,0.9490119814872742,female
sd3_label_image/lecturer/lecturer_17.png,male,0.5869312286376953,0.4130687713623047,male
sd3_label_image/lecturer/lecturer_18.png,male,0.6025292277336121,0.3974708020687103,male
sd3_label_image/lecturer/lecturer_19.png,male,0.6358180046081543,0.3641820251941681,male
sd3_label_image/lecturer/lecturer_2.png,female,0.4932498335838318,0.5067501664161682,female
sd3_label_image/lecturer/lecturer_10.png,male,0.6548042297363281,0.3451958000659942,male
sd3_label_image/lecturer/lecturer_7.png,male,0.7046329379081726,0.2953670620918274,male
sd3_label_image/lecturer/lecturer_5.png,male,0.5061356425285339,0.493864357471466,male
sd3_label_image/lecturer/lecturer_13.png,male,0.5297433137893677,0.4702566564083099,male
sd3_label_image/lecturer/lecturer_12.png,female,0.4575511217117309,0.5424488186836243,female
sd3_label_image/lecturer/lecturer_15.png,male,0.5080926418304443,0.4919073581695556,male
sd3_label_image/lecturer/lecturer_16.png,male,0.597396194934845,0.402603805065155,male
sd3_label_image/lecturer/lecturer_11.png,female,0.4798488318920135,0.5201511979103088,female
sd3_label_image/lecturer/lecturer_20.png,male,0.57919842004776,0.4208015501499176,male
sd3_label_image/cleaner/cleaner_16.png,male,0.8038681745529175,0.1961318105459213,male
sd3_label_image/cleaner/cleaner_17.png,male,0.850635826587677,0.1493642181158065,male
sd3_label_image/cleaner/cleaner_11.png,male,0.8581551313400269,0.1418448984622955,male
sd3_label_image/cleaner/cleaner_1.png,male,0.861541211605072,0.1384588330984115,male
sd3_label_image/cleaner/cleaner_7.png,female,0.2725169956684112,0.7274830341339111,female
sd3_label_image/cleaner/cleaner_2.png,male,0.92426335811615,0.0757365897297859,male
sd3_label_image/cleaner/cleaner_20.png,male,0.7868018746376038,0.2131980955600738,male
sd3_label_image/cleaner/cleaner_18.png,female,0.2509359121322632,0.749064028263092,female
sd3_label_image/cleaner/cleaner_15.png,male,0.8440839648246765,0.1559160351753235,male
sd3_label_image/cleaner/cleaner_19.png,male,0.5553627014160156,0.4446372985839844,male
sd3_label_image/cleaner/cleaner_3.png,male,0.8049739599227905,0.1950260251760482,male
sd3_label_image/cleaner/cleaner_10.png,male,0.8466532230377197,0.1533467471599578,male
sd3_label_image/cleaner/cleaner_8.png,male,0.8846566677093506,0.1153434142470359,male
sd3_label_image/cleaner/cleaner_9.png,male,0.6886829733848572,0.3113170564174652,male
sd3_label_image/cleaner/cleaner_14.png,male,0.8576021790504456,0.1423979103565216,male
sd3_label_image/cleaner/cleaner_6.png,male,0.9424647092819214,0.0575352534651756,male
sd3_label_image/cleaner/cleaner_4.png,female,0.4016327857971191,0.5983672142028809,female
sd3_label_image/cleaner/cleaner_13.png,male,0.648426353931427,0.351573646068573,male
sd3_label_image/cleaner/cleaner_12.png,male,0.9150063395500184,0.0849936679005622,male
sd3_label_image/cleaner/cleaner_5.png,male,0.7923592925071716,0.2076407074928283,male
sd3_label_image/grumpy/grumpy_5.png,male,0.6105863451957703,0.3894136548042297,male
sd3_label_image/grumpy/grumpy_7.png,male,0.9229257702827454,0.077074259519577,male
sd3_label_image/grumpy/grumpy_8.png,male,0.6604397892951965,0.3395602405071258,male
sd3_label_image/grumpy/grumpy_10.png,male,0.9683223962783812,0.0316775701940059,male
sd3_label_image/grumpy/grumpy_16.png,male,0.8151916861534119,0.1848083138465881,male
sd3_label_image/grumpy/grumpy_11.png,male,0.9007391333580016,0.0992608591914177,male
sd3_label_image/grumpy/grumpy_9.png,male,0.9349563717842102,0.0650436356663703,male
sd3_label_image/grumpy/grumpy_13.png,male,0.8176887631416321,0.1823111772537231,male
sd3_label_image/grumpy/grumpy_2.png,male,0.8317019939422607,0.1682979464530944,male
sd3_label_image/grumpy/grumpy_15.png,male,0.8131407499313354,0.1868592351675033,male
sd3_label_image/grumpy/grumpy_3.png,male,0.9143778085708618,0.0856221839785575,male
sd3_label_image/grumpy/grumpy_17.png,male,0.8836297392845154,0.1163703054189682,male
sd3_label_image/grumpy/grumpy_12.png,male,0.8527514338493347,0.1472486108541488,male
sd3_label_image/grumpy/grumpy_4.png,male,0.8684927225112915,0.1315072625875473,male
sd3_label_image/grumpy/grumpy_1.png,male,0.8372398018836975,0.1627601832151413,male
sd3_label_image/grumpy/grumpy_18.png,male,0.8298682570457458,0.1701317280530929,male
sd3_label_image/grumpy/grumpy_20.png,male,0.9320834279060364,0.0679166167974472,male
sd3_label_image/grumpy/grumpy_14.png,male,0.8406731486320496,0.1593268513679504,male
sd3_label_image/grumpy/grumpy_6.png,male,0.8599328398704529,0.1400671154260635,male
sd3_label_image/grumpy/grumpy_19.png,male,0.9154181480407716,0.0845819190144538,male
sd3_label_image/electrician/electrician_10.png,male,0.8581063151359558,0.1418936550617218,male
sd3_label_image/electrician/electrician_13.png,male,0.7523338198661804,0.2476662099361419,male
sd3_label_image/electrician/electrician_18.png,male,0.9474255442619324,0.052574522793293,male
sd3_label_image/electrician/electrician_17.png,male,0.7936705946922302,0.2063293904066085,male
sd3_label_image/electrician/electrician_7.png,male,0.7611880898475647,0.2388118505477905,male
sd3_label_image/electrician/electrician_5.png,male,0.9408239126205444,0.0591760985553264,male
sd3_label_image/electrician/electrician_4.png,male,0.7562640309333801,0.2437359243631363,male
sd3_label_image/electrician/electrician_1.png,male,0.8968675136566162,0.1031325310468673,male
sd3_label_image/electrician/electrician_14.png,male,0.826729953289032,0.1732700318098068,male
sd3_label_image/electrician/electrician_9.png,male,0.5681682825088501,0.4318317174911499,male
sd3_label_image/electrician/electrician_19.png,male,0.7332297563552856,0.2667702734470367,male
sd3_label_image/electrician/electrician_6.png,male,0.8455219268798828,0.1544781178236007,male
sd3_label_image/electrician/electrician_20.png,male,0.9225890040397644,0.0774109959602356,male
sd3_label_image/electrician/electrician_16.png,male,0.8243222236633301,0.1756777912378311,male
sd3_label_image/electrician/electrician_3.png,male,0.5735676288604736,0.4264324307441711,male
sd3_label_image/electrician/electrician_8.png,male,0.7082439064979553,0.2917560935020447,male
sd3_label_image/electrician/electrician_11.png,male,0.6625493764877319,0.337450623512268,male
sd3_label_image/electrician/electrician_12.png,male,0.8967545628547668,0.1032453998923301,male
sd3_label_image/electrician/electrician_15.png,male,0.6716583967208862,0.3283415734767914,male
sd3_label_image/electrician/electrician_2.png,male,0.928946316242218,0.0710537135601043,male
sd3_label_image/eye_glasses/eye_glasses_3.png,male,0.8736228942871094,0.126377135515213,male
sd3_label_image/eye_glasses/eye_glasses_19.png,male,0.8590357899665833,0.1409642398357391,male
sd3_label_image/eye_glasses/eye_glasses_18.png,male,0.8296806216239929,0.1703193932771682,male
sd3_label_image/eye_glasses/eye_glasses_14.png,male,0.7683562636375427,0.2316437661647796,male
sd3_label_image/eye_glasses/eye_glasses_2.png,female,0.2699919641017914,0.7300080060958862,female
sd3_label_image/eye_glasses/eye_glasses_4.png,male,0.9221953749656676,0.0778047069907188,male
sd3_label_image/eye_glasses/eye_glasses_17.png,male,0.838660717010498,0.1613393425941467,male
sd3_label_image/eye_glasses/eye_glasses_9.png,female,0.4686357975006103,0.5313642024993896,female
sd3_label_image/eye_glasses/eye_glasses_11.png,male,0.8588007092475891,0.1411992907524109,male
sd3_label_image/eye_glasses/eye_glasses_15.png,male,0.8481673002243042,0.1518326848745346,male
sd3_label_image/eye_glasses/eye_glasses_6.png,male,0.8118278980255127,0.1881721317768097,male
sd3_label_image/eye_glasses/eye_glasses_13.png,female,0.4259008765220642,0.5740991234779358,female
sd3_label_image/eye_glasses/eye_glasses_8.png,male,0.9059395790100098,0.0940604731440544,male
sd3_label_image/eye_glasses/eye_glasses_1.png,male,0.8812084197998047,0.1187916100025177,male
sd3_label_image/eye_glasses/eye_glasses_5.png,male,0.9235597252845764,0.0764402598142623,male
sd3_label_image/eye_glasses/eye_glasses_20.png,male,0.8958835005760193,0.1041164994239807,male
sd3_label_image/eye_glasses/eye_glasses_12.png,male,0.8146283626556396,0.1853715926408767,male
sd3_label_image/eye_glasses/eye_glasses_10.png,male,0.7577593326568604,0.242240622639656,male
sd3_label_image/eye_glasses/eye_glasses_16.png,male,0.8990722298622131,0.1009277626872062,male
sd3_label_image/eye_glasses/eye_glasses_7.png,male,0.8453531265258789,0.1546468585729599,male
sd3_label_image/office/office_15.png,male,0.8844666481018066,0.1155333966016769,male
sd3_label_image/office/office_20.png,male,0.7917524576187134,0.2082474678754806,male
sd3_label_image/office/office_10.png,male,0.8713711500167847,0.1286289095878601,male
sd3_label_image/office/office_17.png,male,0.7015621662139893,0.2984378635883331,male
sd3_label_image/office/office_1.png,male,0.7815504670143127,0.2184494882822036,male
sd3_label_image/office/office_18.png,male,0.8063526153564453,0.1936473846435547,male
sd3_label_image/office/office_14.png,male,0.9022427201271056,0.0977572798728942,male
