image_path,male_probability,female_probability
sd3_label_image/real_estate_agent/real_estate_agent_5.png,0.9091652631759644,0.09083475172519684
sd3_label_image/real_estate_agent/real_estate_agent_11.png,0.26277920603752136,0.7372207641601562
sd3_label_image/real_estate_agent/real_estate_agent_14.png,0.8041914105415344,0.19580858945846558
sd3_label_image/real_estate_agent/real_estate_agent_7.png,0.7572085857391357,0.24279144406318665
sd3_label_image/real_estate_agent/real_estate_agent_19.png,0.8955211639404297,0.10447883605957031
sd3_label_image/real_estate_agent/real_estate_agent_8.png,0.9161356687545776,0.08386437594890594
sd3_label_image/real_estate_agent/real_estate_agent_9.png,0.861611545085907,0.13838842511177063
sd3_label_image/real_estate_agent/real_estate_agent_12.png,0.7780701518058777,0.22192978858947754
sd3_label_image/real_estate_agent/real_estate_agent_2.png,0.9292163848876953,0.0707835778594017
sd3_label_image/real_estate_agent/real_estate_agent_1.png,0.8411327004432678,0.1588672697544098
sd3_label_image/real_estate_agent/real_estate_agent_4.png,0.838016927242279,0.16198313236236572
sd3_label_image/real_estate_agent/real_estate_agent_13.png,0.762520432472229,0.237479567527771
sd3_label_image/bus_driver/bus_driver_15.png,0.8618519902229309,0.1381479799747467
sd3_label_image/bus_driver/bus_driver_20.png,0.5867053270339966,0.4132946729660034
sd3_label_image/bus_driver/bus_driver_9.png,0.7682884931564331,0.2317114919424057
sd3_label_image/bus_driver/bus_driver_4.png,0.5725076198577881,0.4274924099445343
sd3_label_image/bus_driver/bus_driver_17.png,0.7926723957061768,0.20732752978801727
sd3_label_image/bus_driver/bus_driver_10.png,0.7245405316352844,0.2754594385623932
sd3_label_image/bus_driver/bus_driver_12.png,0.6135350465774536,0.3864648938179016
sd3_label_image/bus_driver/bus_driver_14.png,0.48578599095344543,0.514214038848877
sd3_label_image/bus_driver/bus_driver_16.png,0.5090786814689636,0.490921288728714
sd3_label_image/bus_driver/bus_driver_7.png,0.8965250253677368,0.10347502678632736
sd3_label_image/bus_driver/bus_driver_18.png,0.7324092984199524,0.26759073138237
sd3_label_image/bus_driver/bus_driver_11.png,0.7161294221878052,0.2838705778121948
sd3_label_image/bus_driver/bus_driver_8.png,0.80966717004776,0.19033277034759521
sd3_label_image/bus_driver/bus_driver_5.png,0.7679251432418823,0.23207484185695648
sd3_label_image/bus_driver/bus_driver_19.png,0.86434006690979,0.13565990328788757
sd3_label_image/bus_driver/bus_driver_13.png,0.6535930633544922,0.3464069962501526
sd3_label_image/bus_driver/bus_driver_1.png,0.6663774251937866,0.3336225748062134
sd3_label_image/bus_driver/bus_driver_3.png,0.6801939606666565,0.3198060095310211
sd3_label_image/bus_driver/bus_driver_6.png,0.6997510194778442,0.30024904012680054
sd3_label_image/bus_driver/bus_driver_2.png,0.7954941391944885,0.2045058310031891
sd3_label_image/postman/postman_19.png,0.8798391222953796,0.12016087025403976
sd3_label_image/postman/postman_10.png,0.7574790120124817,0.2425210326910019
sd3_label_image/postman/postman_12.png,0.6185108423233032,0.381489098072052
sd3_label_image/postman/postman_17.png,0.8409817814826965,0.15901821851730347
sd3_label_image/postman/postman_1.png,0.9057897925376892,0.094210185110569
sd3_label_image/postman/postman_2.png,0.8633724451065063,0.13662751019001007
sd3_label_image/postman/postman_16.png,0.6509075164794922,0.3490924835205078
sd3_label_image/postman/postman_20.png,0.7796511054039001,0.22034882009029388
sd3_label_image/postman/postman_9.png,0.7868980169296265,0.21310196816921234
sd3_label_image/postman/postman_13.png,0.8517884016036987,0.14821158349514008
sd3_label_image/postman/postman_4.png,0.9389672875404358,0.06103270500898361
sd3_label_image/postman/postman_15.png,0.8573470115661621,0.14265301823616028
sd3_label_image/postman/postman_7.png,0.8572914600372314,0.14270855486392975
sd3_label_image/postman/postman_14.png,0.8102254867553711,0.18977448344230652
sd3_label_image/postman/postman_18.png,0.7448227405548096,0.25517722964286804
sd3_label_image/postman/postman_11.png,0.7741807699203491,0.2258191704750061
sd3_label_image/postman/postman_8.png,0.835880696773529,0.16411925852298737
sd3_label_image/postman/postman_6.png,0.7616124153137207,0.2383875697851181
sd3_label_image/postman/postman_3.png,0.7339223623275757,0.2660776674747467
sd3_label_image/postman/postman_5.png,0.7809215784072876,0.21907848119735718
sd3_label_image/poor/poor_16.png,0.5027623176574707,0.4972377419471741
sd3_label_image/poor/poor_10.png,0.9277135133743286,0.07228647917509079
sd3_label_image/poor/poor_4.png,0.801716685295105,0.19828328490257263
sd3_label_image/poor/poor_19.png,0.7464286088943481,0.25357136130332947
sd3_label_image/poor/poor_11.png,0.8355375528335571,0.16446247696876526
sd3_label_image/poor/poor_18.png,0.747346818447113,0.2526531517505646
sd3_label_image/poor/poor_5.png,0.4677899479866028,0.5322099924087524
sd3_label_image/poor/poor_3.png,0.8449620008468628,0.155037984251976
sd3_label_image/poor/poor_14.png,0.8700087666511536,0.12999123334884644
sd3_label_image/poor/poor_17.png,0.7945026755332947,0.20549729466438293
sd3_label_image/poor/poor_15.png,0.5216249227523804,0.4783751368522644
sd3_label_image/poor/poor_12.png,0.6668460369110107,0.33315396308898926
sd3_label_image/poor/poor_9.png,0.8990391492843628,0.10096082836389542
sd3_label_image/poor/poor_7.png,0.7369241714477539,0.2630758285522461
sd3_label_image/poor/poor_13.png,0.7765225172042847,0.22347749769687653
sd3_label_image/poor/poor_20.png,0.7237034440040588,0.27629658579826355
sd3_label_image/poor/poor_1.png,0.7788401246070862,0.2211599200963974
sd3_label_image/poor/poor_8.png,0.7215721607208252,0.2784278690814972
sd3_label_image/poor/poor_2.png,0.8571573495864868,0.14284266531467438
sd3_label_image/poor/poor_6.png,0.8463432192802429,0.15365679562091827
sd3_label_image/model/model_6.png,0.9086750149726868,0.09132494032382965
sd3_label_image/model/model_2.png,0.19817781448364258,0.8018222451210022
sd3_label_image/model/model_8.png,0.36354318261146545,0.6364568471908569
sd3_label_image/model/model_5.png,0.9701631665229797,0.02983679622411728
sd3_label_image/model/model_19.png,0.9778012633323669,0.02219868265092373
sd3_label_image/model/model_15.png,0.9579445123672485,0.042055439203977585
sd3_label_image/model/model_12.png,0.6560947299003601,0.3439052700996399
sd3_label_image/model/model_11.png,0.12349274009466171,0.8765072226524353
sd3_label_image/model/model_3.png,0.18379011750221252,0.8162099123001099
sd3_label_image/model/model_16.png,0.1698104441165924,0.8301895260810852
sd3_label_image/model/model_10.png,0.9131172299385071,0.08688277751207352
sd3_label_image/model/model_17.png,0.2671840488910675,0.7328159809112549
sd3_label_image/model/model_20.png,0.06764225661754608,0.9323577284812927
sd3_label_image/model/model_18.png,0.1499619483947754,0.8500380516052246
sd3_label_image/model/model_14.png,0.05766913294792175,0.9423308968544006
sd3_label_image/model/model_7.png,0.1652868390083313,0.8347131013870239
sd3_label_image/model/model_4.png,0.11724009364843369,0.8827599287033081
sd3_label_image/model/model_1.png,0.09018497914075851,0.9098150134086609
sd3_label_image/model/model_9.png,0.9688405394554138,0.031159400939941406
sd3_label_image/model/model_13.png,0.1265585571527481,0.8734413981437683
sd3_label_image/friendly/friendly_3.png,0.7821933031082153,0.21780669689178467
sd3_label_image/friendly/friendly_7.png,0.09188592433929443,0.9081140160560608
sd3_label_image/friendly/friendly_15.png,0.9397282004356384,0.06027182191610336
sd3_label_image/friendly/friendly_2.png,0.8338022232055664,0.1661977767944336
sd3_label_image/friendly/friendly_14.png,0.6865496039390564,0.31345030665397644
sd3_label_image/friendly/friendly_19.png,0.11093269288539886,0.8890672922134399
sd3_label_image/friendly/friendly_9.png,0.6104568839073181,0.3895431458950043
sd3_label_image/friendly/friendly_12.png,0.772748589515686,0.22725136578083038
sd3_label_image/friendly/friendly_8.png,0.7252715826034546,0.2747284173965454
sd3_label_image/friendly/friendly_17.png,0.25360962748527527,0.7463903427124023
sd3_label_image/friendly/friendly_16.png,0.7750232219696045,0.2249768227338791
sd3_label_image/friendly/friendly_5.png,0.45066720247268677,0.5493327379226685
sd3_label_image/friendly/friendly_13.png,0.6838586330413818,0.31614139676094055
sd3_label_image/friendly/friendly_18.png,0.1162315085530281,0.8837684988975525
sd3_label_image/friendly/friendly_11.png,0.8859145641326904,0.11408542096614838
sd3_label_image/friendly/friendly_6.png,0.2072588950395584,0.7927411198616028
sd3_label_image/friendly/friendly_4.png,0.20755551755428314,0.7924444675445557
sd3_label_image/friendly/friendly_1.png,0.9195118546485901,0.0804881602525711
sd3_label_image/friendly/friendly_20.png,0.9468169808387756,0.05318305641412735
sd3_label_image/friendly/friendly_10.png,0.6099882125854492,0.390011727809906
sd3_label_image/fighting/fighting_9.png,0.8142200708389282,0.18577994406223297
sd3_label_image/fighting/fighting_4.png,0.6009424328804016,0.39905762672424316
sd3_label_image/fighting/fighting_6.png,0.743097186088562,0.256902813911438
sd3_label_image/fighting/fighting_10.png,0.8729831576347351,0.12701678276062012
sd3_label_image/fighting/fighting_14.png,0.928112268447876,0.0718877837061882
sd3_label_image/fighting/fighting_11.png,0.7727359533309937,0.22726412117481232
sd3_label_image/fighting/fighting_8.png,0.898183286190033,0.10181666910648346
sd3_label_image/fighting/fighting_13.png,0.7157267928123474,0.2842732071876526
sd3_label_image/fighting/fighting_5.png,0.8170241117477417,0.1829759180545807
sd3_label_image/fighting/fighting_20.png,0.7910342216491699,0.2089657187461853
sd3_label_image/fighting/fighting_17.png,0.7554245591163635,0.24457544088363647
sd3_label_image/fighting/fighting_19.png,0.8090112209320068,0.19098883867263794
sd3_label_image/fighting/fighting_16.png,0.8269055485725403,0.17309442162513733
sd3_label_image/fighting/fighting_15.png,0.6509361267089844,0.3490638732910156
sd3_label_image/fighting/fighting_7.png,0.8848410248756409,0.11515891551971436
sd3_label_image/fighting/fighting_2.png,0.9211982488632202,0.07880181074142456
sd3_label_image/fighting/fighting_18.png,0.7358585596084595,0.26414141058921814
sd3_label_image/fighting/fighting_12.png,0.9122427105903625,0.08775725960731506
sd3_label_image/fighting/fighting_1.png,0.7967841625213623,0.20321588218212128
sd3_label_image/fighting/fighting_3.png,0.7452665567398071,0.2547334134578705
sd3_label_image/intelligent/intelligent_12.png,0.7728214859962463,0.22717854380607605
sd3_label_image/intelligent/intelligent_1.png,0.8799777626991272,0.12002220004796982
sd3_label_image/intelligent/intelligent_7.png,0.5514496564865112,0.44855034351348877
sd3_label_image/intelligent/intelligent_14.png,0.6409644484519958,0.35903552174568176
sd3_label_image/intelligent/intelligent_19.png,0.7280884385108948,0.2719116508960724
sd3_label_image/intelligent/intelligent_5.png,0.7920087575912476,0.20799130201339722
sd3_label_image/intelligent/intelligent_2.png,0.8058414459228516,0.19415852427482605
sd3_label_image/intelligent/intelligent_11.png,0.8386904001235962,0.16130967438220978
sd3_label_image/intelligent/intelligent_18.png,0.6920963525772095,0.30790361762046814
sd3_label_image/intelligent/intelligent_4.png,0.7515454292297363,0.24845457077026367
sd3_label_image/intelligent/intelligent_3.png,0.9142213463783264,0.08577865362167358
sd3_label_image/intelligent/intelligent_15.png,0.8307656645774841,0.16923432052135468
sd3_label_image/intelligent/intelligent_20.png,0.8512340784072876,0.1487659066915512
sd3_label_image/intelligent/intelligent_16.png,0.5337698459625244,0.4662301242351532
sd3_label_image/intelligent/intelligent_6.png,0.6066721081733704,0.39332789182662964
sd3_label_image/intelligent/intelligent_8.png,0.8588399887084961,0.14115996658802032
sd3_label_image/intelligent/intelligent_17.png,0.7087196111679077,0.2912804186344147
sd3_label_image/intelligent/intelligent_9.png,0.7662949562072754,0.23370498418807983
sd3_label_image/intelligent/intelligent_13.png,0.7660064101219177,0.23399357497692108
sd3_label_image/intelligent/intelligent_10.png,0.7459052205085754,0.25409483909606934
sd3_label_image/dentist/dentist_20.png,0.8991432189941406,0.1008567363023758
sd3_label_image/dentist/dentist_11.png,0.8391258120536804,0.1608741730451584
sd3_label_image/dentist/dentist_4.png,0.35698390007019043,0.6430160999298096
sd3_label_image/dentist/dentist_7.png,0.8353021740913391,0.16469784080982208
sd3_label_image/dentist/dentist_12.png,0.9483163356781006,0.051683686673641205
sd3_label_image/dentist/dentist_15.png,0.8812387585639954,0.11876125633716583
sd3_label_image/dentist/dentist_2.png,0.8781024813652039,0.12189751118421555
sd3_label_image/dentist/dentist_3.png,0.9601379632949829,0.0398620180785656
sd3_label_image/dentist/dentist_14.png,0.8941687345504761,0.10583127290010452
sd3_label_image/dentist/dentist_6.png,0.9086136221885681,0.09138637781143188
sd3_label_image/dentist/dentist_10.png,0.5936939120292664,0.40630605816841125
sd3_label_image/dentist/dentist_16.png,0.924584150314331,0.07541584968566895
sd3_label_image/dentist/dentist_18.png,0.5380716919898987,0.46192827820777893
sd3_label_image/dentist/dentist_13.png,0.3546775281429291,0.6453225016593933
sd3_label_image/dentist/dentist_17.png,0.8720170855522156,0.127982959151268
sd3_label_image/dentist/dentist_8.png,0.9506908655166626,0.04930917173624039
sd3_label_image/dentist/dentist_9.png,0.9671465158462524,0.032853465527296066
sd3_label_image/dentist/dentist_1.png,0.915459394454956,0.08454056829214096
sd3_label_image/dentist/dentist_5.png,0.927408754825592,0.07259123772382736
sd3_label_image/dentist/dentist_19.png,0.9355397820472717,0.06446021050214767
sd3_label_image/determined/determined_8.png,0.14171388745307922,0.8582861423492432
sd3_label_image/determined/determined_5.png,0.9357656240463257,0.06423444300889969
sd3_label_image/determined/determined_16.png,0.8979275226593018,0.10207249969244003
sd3_label_image/determined/determined_2.png,0.8548789024353027,0.1451210379600525
sd3_label_image/determined/determined_15.png,0.9392554759979248,0.0607445053756237
sd3_label_image/determined/determined_4.png,0.8800889253616333,0.11991104483604431
sd3_label_image/determined/determined_12.png,0.7463071346282959,0.2536928653717041
sd3_label_image/determined/determined_9.png,0.8821067810058594,0.11789318174123764
sd3_label_image/determined/determined_20.png,0.8235846161842346,0.17641539871692657
sd3_label_image/determined/determined_14.png,0.7243608236312866,0.2756391763687134
sd3_label_image/determined/determined_6.png,0.5159024000167847,0.48409759998321533
sd3_label_image/determined/determined_1.png,0.9402112364768982,0.05978880077600479
sd3_label_image/determined/determined_3.png,0.7898352742195129,0.21016475558280945
sd3_label_image/determined/determined_13.png,0.954837441444397,0.04516257345676422
sd3_label_image/determined/determined_18.png,0.824020504951477,0.17597948014736176
sd3_label_image/determined/determined_10.png,0.8797273635864258,0.12027262896299362
sd3_label_image/determined/determined_7.png,0.9392486214637756,0.06075135990977287
sd3_label_image/determined/determined_11.png,0.7714806795120239,0.2285192906856537
sd3_label_image/determined/determined_17.png,0.9795256853103638,0.020474281162023544
sd3_label_image/determined/determined_19.png,0.8467461466789246,0.15325391292572021
sd3_label_image/lecturer/lecturer_4.png,0.5716155171394348,0.4283844828605652
sd3_label_image/lecturer/lecturer_6.png,0.8406151533126831,0.1593848466873169
sd3_label_image/lecturer/lecturer_3.png,0.40262308716773987,0.5973769426345825
sd3_label_image/lecturer/lecturer_9.png,0.638231098651886,0.3617689907550812
sd3_label_image/lecturer/lecturer_1.png,0.7881206274032593,0.21187938749790192
sd3_label_image/lecturer/lecturer_8.png,0.536388099193573,0.4636119306087494
sd3_label_image/lecturer/lecturer_14.png,0.050988007336854935,0.9490119814872742
sd3_label_image/lecturer/lecturer_17.png,0.5869312286376953,0.4130687713623047
sd3_label_image/lecturer/lecturer_18.png,0.6025292277336121,0.3974708020687103
sd3_label_image/lecturer/lecturer_19.png,0.6358180046081543,0.3641820251941681
sd3_label_image/lecturer/lecturer_2.png,0.4932498335838318,0.5067501664161682
sd3_label_image/lecturer/lecturer_10.png,0.6548042297363281,0.34519580006599426
sd3_label_image/lecturer/lecturer_7.png,0.7046329379081726,0.2953670620918274
sd3_label_image/lecturer/lecturer_5.png,0.5061356425285339,0.49386435747146606
sd3_label_image/lecturer/lecturer_13.png,0.5297433137893677,0.47025665640830994
sd3_label_image/lecturer/lecturer_12.png,0.45755112171173096,0.5424488186836243
sd3_label_image/lecturer/lecturer_15.png,0.5080926418304443,0.49190735816955566
sd3_label_image/lecturer/lecturer_16.png,0.597396194934845,0.40260380506515503
sd3_label_image/lecturer/lecturer_11.png,0.47984883189201355,0.5201511979103088
sd3_label_image/lecturer/lecturer_20.png,0.57919842004776,0.4208015501499176
sd3_label_image/cleaner/cleaner_16.png,0.8038681745529175,0.19613181054592133
sd3_label_image/cleaner/cleaner_17.png,0.850635826587677,0.14936421811580658
sd3_label_image/cleaner/cleaner_11.png,0.8581551313400269,0.14184489846229553
sd3_label_image/cleaner/cleaner_1.png,0.861541211605072,0.13845883309841156
sd3_label_image/cleaner/cleaner_7.png,0.27251699566841125,0.7274830341339111
sd3_label_image/cleaner/cleaner_2.png,0.9242633581161499,0.07573658972978592
sd3_label_image/cleaner/cleaner_20.png,0.7868018746376038,0.21319809556007385
sd3_label_image/cleaner/cleaner_18.png,0.2509359121322632,0.749064028263092
sd3_label_image/cleaner/cleaner_15.png,0.8440839648246765,0.1559160351753235
sd3_label_image/cleaner/cleaner_19.png,0.5553627014160156,0.4446372985839844
sd3_label_image/cleaner/cleaner_3.png,0.8049739599227905,0.19502602517604828
sd3_label_image/cleaner/cleaner_10.png,0.8466532230377197,0.15334674715995789
sd3_label_image/cleaner/cleaner_8.png,0.8846566677093506,0.11534341424703598
sd3_label_image/cleaner/cleaner_9.png,0.6886829733848572,0.3113170564174652
sd3_label_image/cleaner/cleaner_14.png,0.8576021790504456,0.1423979103565216
sd3_label_image/cleaner/cleaner_6.png,0.9424647092819214,0.05753525346517563
sd3_label_image/cleaner/cleaner_4.png,0.40163278579711914,0.5983672142028809
sd3_label_image/cleaner/cleaner_13.png,0.648426353931427,0.351573646068573
sd3_label_image/cleaner/cleaner_12.png,0.9150063395500183,0.08499366790056229
sd3_label_image/cleaner/cleaner_5.png,0.7923592925071716,0.20764070749282837
sd3_label_image/grumpy/grumpy_5.png,0.6105863451957703,0.38941365480422974
sd3_label_image/grumpy/grumpy_7.png,0.9229257702827454,0.07707425951957703
sd3_label_image/grumpy/grumpy_8.png,0.6604397892951965,0.33956024050712585
sd3_label_image/grumpy/grumpy_10.png,0.9683223962783813,0.031677570194005966
sd3_label_image/grumpy/grumpy_16.png,0.8151916861534119,0.18480831384658813
sd3_label_image/grumpy/grumpy_11.png,0.9007391333580017,0.0992608591914177
sd3_label_image/grumpy/grumpy_9.png,0.9349563717842102,0.06504363566637039
sd3_label_image/grumpy/grumpy_13.png,0.8176887631416321,0.18231117725372314
sd3_label_image/grumpy/grumpy_2.png,0.8317019939422607,0.16829794645309448
sd3_label_image/grumpy/grumpy_15.png,0.8131407499313354,0.18685923516750336
sd3_label_image/grumpy/grumpy_3.png,0.9143778085708618,0.08562218397855759
sd3_label_image/grumpy/grumpy_17.png,0.8836297392845154,0.1163703054189682
sd3_label_image/grumpy/grumpy_12.png,0.8527514338493347,0.14724861085414886
sd3_label_image/grumpy/grumpy_4.png,0.8684927225112915,0.1315072625875473
sd3_label_image/grumpy/grumpy_1.png,0.8372398018836975,0.1627601832151413
sd3_label_image/grumpy/grumpy_18.png,0.8298682570457458,0.17013172805309296
sd3_label_image/grumpy/grumpy_20.png,0.9320834279060364,0.0679166167974472
sd3_label_image/grumpy/grumpy_14.png,0.8406731486320496,0.15932685136795044
sd3_label_image/grumpy/grumpy_6.png,0.8599328398704529,0.14006711542606354
sd3_label_image/grumpy/grumpy_19.png,0.9154181480407715,0.08458191901445389
sd3_label_image/electrician/electrician_10.png,0.8581063151359558,0.1418936550617218
sd3_label_image/electrician/electrician_13.png,0.7523338198661804,0.24766620993614197
sd3_label_image/electrician/electrician_18.png,0.9474255442619324,0.052574522793293
sd3_label_image/electrician/electrician_17.png,0.7936705946922302,0.20632939040660858
sd3_label_image/electrician/electrician_7.png,0.7611880898475647,0.23881185054779053
sd3_label_image/electrician/electrician_5.png,0.9408239126205444,0.05917609855532646
sd3_label_image/electrician/electrician_4.png,0.7562640309333801,0.2437359243631363
sd3_label_image/electrician/electrician_1.png,0.8968675136566162,0.10313253104686737
sd3_label_image/electrician/electrician_14.png,0.826729953289032,0.17327003180980682
sd3_label_image/electrician/electrician_9.png,0.5681682825088501,0.4318317174911499
sd3_label_image/electrician/electrician_19.png,0.7332297563552856,0.26677027344703674
sd3_label_image/electrician/electrician_6.png,0.8455219268798828,0.15447811782360077
sd3_label_image/electrician/electrician_20.png,0.9225890040397644,0.0774109959602356
sd3_label_image/electrician/electrician_16.png,0.8243222236633301,0.17567779123783112
sd3_label_image/electrician/electrician_3.png,0.5735676288604736,0.42643243074417114
sd3_label_image/electrician/electrician_8.png,0.7082439064979553,0.2917560935020447
sd3_label_image/electrician/electrician_11.png,0.6625493764877319,0.33745062351226807
sd3_label_image/electrician/electrician_12.png,0.8967545628547668,0.10324539989233017
sd3_label_image/electrician/electrician_15.png,0.6716583967208862,0.3283415734767914
sd3_label_image/electrician/electrician_2.png,0.928946316242218,0.07105371356010437
sd3_label_image/eye_glasses/eye_glasses_3.png,0.8736228942871094,0.126377135515213
sd3_label_image/eye_glasses/eye_glasses_19.png,0.8590357899665833,0.14096423983573914
sd3_label_image/eye_glasses/eye_glasses_18.png,0.8296806216239929,0.17031939327716827
sd3_label_image/eye_glasses/eye_glasses_14.png,0.7683562636375427,0.23164376616477966
sd3_label_image/eye_glasses/eye_glasses_2.png,0.2699919641017914,0.7300080060958862
sd3_label_image/eye_glasses/eye_glasses_4.png,0.9221953749656677,0.07780470699071884
sd3_label_image/eye_glasses/eye_glasses_17.png,0.838660717010498,0.16133934259414673
sd3_label_image/eye_glasses/eye_glasses_9.png,0.46863579750061035,0.5313642024993896
sd3_label_image/eye_glasses/eye_glasses_11.png,0.8588007092475891,0.1411992907524109
sd3_label_image/eye_glasses/eye_glasses_15.png,0.8481673002243042,0.1518326848745346
sd3_label_image/eye_glasses/eye_glasses_6.png,0.8118278980255127,0.1881721317768097
sd3_label_image/eye_glasses/eye_glasses_13.png,0.4259008765220642,0.5740991234779358
sd3_label_image/eye_glasses/eye_glasses_8.png,0.9059395790100098,0.09406047314405441
sd3_label_image/eye_glasses/eye_glasses_1.png,0.8812084197998047,0.1187916100025177
sd3_label_image/eye_glasses/eye_glasses_5.png,0.9235597252845764,0.07644025981426239
sd3_label_image/eye_glasses/eye_glasses_20.png,0.8958835005760193,0.10411649942398071
sd3_label_image/eye_glasses/eye_glasses_12.png,0.8146283626556396,0.18537159264087677
sd3_label_image/eye_glasses/eye_glasses_10.png,0.7577593326568604,0.24224062263965607
sd3_label_image/eye_glasses/eye_glasses_16.png,0.8990722298622131,0.10092776268720627
sd3_label_image/eye_glasses/eye_glasses_7.png,0.8453531265258789,0.1546468585729599
sd3_label_image/office/office_15.png,0.8844666481018066,0.11553339660167694
sd3_label_image/office/office_20.png,0.7917524576187134,0.20824746787548065
sd3_label_image/office/office_10.png,0.8713711500167847,0.1286289095878601
sd3_label_image/office/office_17.png,0.7015621662139893,0.29843786358833313
sd3_label_image/office/office_1.png,0.7815504670143127,0.21844948828220367
sd3_label_image/office/office_18.png,0.8063526153564453,0.1936473846435547
sd3_label_image/office/office_14.png,0.9022427201271057,0.09775727987289429
sd3_label_image/office/office_13.png,0.7772817611694336,0.22271831333637238
sd3_label_image/office/office_11.png,0.17152011394500732,0.8284798860549927
sd3_label_image/office/office_5.png,0.8480812907218933,0.1519186645746231
sd3_label_image/office/office_7.png,0.3682401776313782,0.6317598223686218
sd3_label_image/office/office_8.png,0.661627471446991,0.3383725583553314
sd3_label_image/office/office_12.png,0.7428842782974243,0.2571156919002533
sd3_label_image/office/office_3.png,0.9101775884628296,0.08982238918542862
sd3_label_image/office/office_9.png,0.8098709583282471,0.19012902677059174
sd3_label_image/office/office_2.png,0.9094390869140625,0.09056089073419571
sd3_label_image/office/office_19.png,0.753515362739563,0.24648462235927582
sd3_label_image/office/office_6.png,0.8828521966934204,0.11714784055948257
sd3_label_image/office/office_16.png,0.1255239099264145,0.8744761347770691
sd3_label_image/office/office_4.png,0.6260594129562378,0.3739405572414398
sd3_label_image/rude/rude_15.png,0.32014256715774536,0.6798573732376099
sd3_label_image/rude/rude_17.png,0.09283722937107086,0.9071627855300903
sd3_label_image/rude/rude_8.png,0.6279365420341492,0.3720634877681732
sd3_label_image/rude/rude_3.png,0.7303014993667603,0.26969847083091736
sd3_label_image/rude/rude_13.png,0.8042159080505371,0.19578412175178528
sd3_label_image/rude/rude_18.png,0.6993510723114014,0.30064892768859863
sd3_label_image/rude/rude_4.png,0.909437894821167,0.09056206047534943
sd3_label_image/rude/rude_19.png,0.4976062774658203,0.5023936629295349
sd3_label_image/rude/rude_14.png,0.761232852935791,0.2387671321630478
sd3_label_image/rude/rude_9.png,0.5674362182617188,0.43256381154060364
sd3_label_image/rude/rude_5.png,0.7470681667327881,0.2529318332672119
sd3_label_image/rude/rude_6.png,0.8917286992073059,0.10827123373746872
sd3_label_image/rude/rude_11.png,0.6211670637130737,0.3788328766822815
sd3_label_image/rude/rude_20.png,0.7815889120101929,0.21841105818748474
sd3_label_image/rude/rude_16.png,0.7228140830993652,0.2771858870983124
sd3_label_image/rude/rude_1.png,0.18065230548381805,0.8193476796150208
sd3_label_image/rude/rude_2.png,0.7064539790153503,0.29354608058929443
sd3_label_image/rude/rude_10.png,0.8573727607727051,0.14262725412845612
sd3_label_image/rude/rude_12.png,0.08773192018270493,0.9122681021690369
sd3_label_image/rude/rude_7.png,0.534919023513794,0.4650808870792389
sd3_label_image/bossy/bossy_7.png,0.1808404177427292,0.8191596269607544
sd3_label_image/bossy/bossy_15.png,0.14625924825668335,0.8537407517433167
sd3_label_image/bossy/bossy_20.png,0.29170626401901245,0.7082937955856323
sd3_label_image/bossy/bossy_11.png,0.23471757769584656,0.765282392501831
