Image Path,Predicted Gender,Confidence,Probabilities
sd3_label_image/brave/brave_19.png,male,0.7812318801879883,"[[0.7812318801879883, 0.21876811981201172]]"
sd3_label_image/real_estate_agent/real_estate_agent_17.png,male,0.9971243739128113,"[[0.9971243739128113, 0.0028755709063261747]]"
sd3_label_image/real_estate_agent/real_estate_agent_20.png,male,0.9922174215316772,"[[0.9922174215316772, 0.007782628294080496]]"
sd3_label_image/real_estate_agent/real_estate_agent_18.png,male,0.9893491268157959,"[[0.9893491268157959, 0.010650872252881527]]"
sd3_label_image/real_estate_agent/real_estate_agent_16.png,male,0.9981039762496948,"[[0.9981039762496948, 0.0018959577428177]]"
sd3_label_image/real_estate_agent/real_estate_agent_6.png,male,0.994245707988739,"[[0.994245707988739, 0.005754356738179922]]"
sd3_label_image/real_estate_agent/real_estate_agent_3.png,male,0.9904009699821472,"[[0.9904009699821472, 0.009599029086530209]]"
sd3_label_image/real_estate_agent/real_estate_agent_10.png,female,0.9854204058647156,"[[0.014579604379832745, 0.9854204058647156]]"
sd3_label_image/real_estate_agent/real_estate_agent_15.png,male,0.9953967928886414,"[[0.9953967928886414, 0.004603214096277952]]"
sd3_label_image/real_estate_agent/real_estate_agent_5.png,male,0.993144154548645,"[[0.993144154548645, 0.0068558999337255955]]"
sd3_label_image/real_estate_agent/real_estate_agent_11.png,female,0.847094714641571,"[[0.15290522575378418, 0.847094714641571]]"
sd3_label_image/real_estate_agent/real_estate_agent_14.png,male,0.99601811170578,"[[0.99601811170578, 0.003981867339462042]]"
sd3_label_image/real_estate_agent/real_estate_agent_7.png,male,0.9896829128265381,"[[0.9896829128265381, 0.010317006148397923]]"
sd3_label_image/real_estate_agent/real_estate_agent_19.png,male,0.9898440837860107,"[[0.9898440837860107, 0.010155958123505116]]"
sd3_label_image/real_estate_agent/real_estate_agent_8.png,male,0.9897790551185608,"[[0.9897790551185608, 0.0102209048345685]]"
sd3_label_image/real_estate_agent/real_estate_agent_9.png,male,0.9992271661758423,"[[0.9992271661758423, 0.0007728106575086713]]"
sd3_label_image/real_estate_agent/real_estate_agent_12.png,male,0.995205283164978,"[[0.995205283164978, 0.004794736858457327]]"
sd3_label_image/real_estate_agent/real_estate_agent_2.png,male,0.9906423687934875,"[[0.9906423687934875, 0.009357654489576817]]"
sd3_label_image/real_estate_agent/real_estate_agent_1.png,male,0.9944427609443665,"[[0.9944427609443665, 0.005557200871407986]]"
sd3_label_image/real_estate_agent/real_estate_agent_4.png,male,0.9961703419685364,"[[0.9961703419685364, 0.0038297013379633427]]"
sd3_label_image/real_estate_agent/real_estate_agent_13.png,male,0.9918618202209473,"[[0.9918618202209473, 0.008138161152601242]]"
sd3_label_image/bus_driver/bus_driver_15.png,male,0.9979168772697449,"[[0.9979168772697449, 0.002083165105432272]]"
sd3_label_image/bus_driver/bus_driver_20.png,male,0.9950073957443237,"[[0.9950073957443237, 0.004992577247321606]]"
sd3_label_image/bus_driver/bus_driver_9.png,male,0.9970058798789978,"[[0.9970058798789978, 0.0029941711109131575]]"
sd3_label_image/bus_driver/bus_driver_4.png,male,0.9861705303192139,"[[0.9861705303192139, 0.013829518109560013]]"
sd3_label_image/bus_driver/bus_driver_17.png,male,0.996377170085907,"[[0.996377170085907, 0.003622807329520583]]"
sd3_label_image/bus_driver/bus_driver_10.png,male,0.9923593401908875,"[[0.9923593401908875, 0.007640625815838575]]"
sd3_label_image/bus_driver/bus_driver_12.png,male,0.9927864670753479,"[[0.9927864670753479, 0.0072135054506361485]]"
sd3_label_image/bus_driver/bus_driver_14.png,male,0.991546094417572,"[[0.991546094417572, 0.008453905582427979]]"
sd3_label_image/bus_driver/bus_driver_16.png,male,0.9977118968963623,"[[0.9977118968963623, 0.0022881310433149338]]"
sd3_label_image/bus_driver/bus_driver_7.png,male,0.9978850483894348,"[[0.9978850483894348, 0.002114989096298814]]"
sd3_label_image/bus_driver/bus_driver_18.png,male,0.9960357546806335,"[[0.9960357546806335, 0.003964303061366081]]"
sd3_label_image/bus_driver/bus_driver_11.png,male,0.9935448169708252,"[[0.9935448169708252, 0.006455199792981148]]"
sd3_label_image/bus_driver/bus_driver_8.png,male,0.9971489310264587,"[[0.9971489310264587, 0.0028510873671621084]]"
sd3_label_image/bus_driver/bus_driver_5.png,male,0.9916236996650696,"[[0.9916236996650696, 0.008376293815672398]]"
sd3_label_image/bus_driver/bus_driver_19.png,Error,,
sd3_label_image/bus_driver/bus_driver_13.png,male,0.9935983419418335,"[[0.9935983419418335, 0.006401639897376299]]"
sd3_label_image/bus_driver/bus_driver_1.png,male,0.9905559420585632,"[[0.9905559420585632, 0.009444138035178185]]"
sd3_label_image/bus_driver/bus_driver_3.png,male,0.9918429255485535,"[[0.9918429255485535, 0.00815699715167284]]"
sd3_label_image/bus_driver/bus_driver_6.png,male,0.9912561178207397,"[[0.9912561178207397, 0.008743899874389172]]"
sd3_label_image/bus_driver/bus_driver_2.png,male,0.9962968230247498,"[[0.9962968230247498, 0.003703225404024124]]"
sd3_label_image/postman/postman_19.png,male,0.9953368306159973,"[[0.9953368306159973, 0.00466322572901845]]"
sd3_label_image/postman/postman_10.png,male,0.9721776843070984,"[[0.9721776843070984, 0.027822334319353104]]"
sd3_label_image/postman/postman_12.png,male,0.9954684972763062,"[[0.9954684972763062, 0.004531556274741888]]"
sd3_label_image/postman/postman_17.png,male,0.9904744029045105,"[[0.9904744029045105, 0.009525634348392487]]"
sd3_label_image/postman/postman_1.png,male,0.9961020946502686,"[[0.9961020946502686, 0.0038979577366262674]]"
sd3_label_image/postman/postman_2.png,male,0.9978025555610657,"[[0.9978025555610657, 0.0021974884439259768]]"
sd3_label_image/postman/postman_16.png,male,0.9959740042686462,"[[0.9959740042686462, 0.004025967791676521]]"
sd3_label_image/postman/postman_20.png,male,0.9955540299415588,"[[0.9955540299415588, 0.0044459686614573]]"
sd3_label_image/postman/postman_9.png,male,0.9986795783042908,"[[0.9986795783042908, 0.0013204632559791207]]"
sd3_label_image/postman/postman_13.png,male,0.9944857954978943,"[[0.9944857954978943, 0.005514203570783138]]"
sd3_label_image/postman/postman_4.png,male,0.9946542978286743,"[[0.9946542978286743, 0.005345678888261318]]"
sd3_label_image/postman/postman_15.png,male,0.9982154369354248,"[[0.9982154369354248, 0.0017846360569819808]]"
sd3_label_image/postman/postman_7.png,male,0.9951823353767395,"[[0.9951823353767395, 0.004817635752260685]]"
sd3_label_image/postman/postman_14.png,male,0.9963988065719604,"[[0.9963988065719604, 0.003601177828386426]]"
sd3_label_image/postman/postman_18.png,male,0.9937930107116699,"[[0.9937930107116699, 0.006206993479281664]]"
sd3_label_image/postman/postman_11.png,male,0.9960225820541382,"[[0.9960225820541382, 0.00397733086720109]]"
sd3_label_image/postman/postman_8.png,male,0.993922770023346,"[[0.993922770023346, 0.006077222526073456]]"
sd3_label_image/postman/postman_6.png,male,0.9962091445922852,"[[0.9962091445922852, 0.003790877526625991]]"
sd3_label_image/postman/postman_3.png,male,0.9957810640335083,"[[0.9957810640335083, 0.004218964371830225]]"
sd3_label_image/postman/postman_5.png,male,0.9831725358963013,"[[0.9831725358963013, 0.01682743802666664]]"
sd3_label_image/poor/poor_16.png,male,0.9667026996612549,"[[0.9667026996612549, 0.03329726308584213]]"
sd3_label_image/poor/poor_10.png,male,0.9959120750427246,"[[0.9959120750427246, 0.004088009707629681]]"
sd3_label_image/poor/poor_4.png,male,0.992747962474823,"[[0.992747962474823, 0.007252072915434837]]"
sd3_label_image/poor/poor_19.png,female,0.5992799401283264,"[[0.4007200598716736, 0.5992799401283264]]"
sd3_label_image/poor/poor_11.png,male,0.993821382522583,"[[0.993821382522583, 0.006178590934723616]]"
sd3_label_image/poor/poor_18.png,male,0.9840054512023926,"[[0.9840054512023926, 0.01599452644586563]]"
sd3_label_image/poor/poor_5.png,male,0.709244966506958,"[[0.709244966506958, 0.290755033493042]]"
sd3_label_image/poor/poor_3.png,male,0.9974821209907532,"[[0.9974821209907532, 0.002517886459827423]]"
sd3_label_image/poor/poor_14.png,male,0.9558257460594177,"[[0.9558257460594177, 0.04417426139116287]]"
sd3_label_image/poor/poor_17.png,male,0.9581915736198425,"[[0.9581915736198425, 0.0418083630502224]]"
sd3_label_image/poor/poor_15.png,male,0.9468880295753479,"[[0.9468880295753479, 0.053111933171749115]]"
sd3_label_image/poor/poor_12.png,male,0.9533236026763916,"[[0.9533236026763916, 0.0466763861477375]]"
sd3_label_image/poor/poor_9.png,male,0.9897702932357788,"[[0.9897702932357788, 0.010229765437543392]]"
sd3_label_image/poor/poor_7.png,male,0.9699603319168091,"[[0.9699603319168091, 0.030039645731449127]]"
sd3_label_image/poor/poor_13.png,male,0.9834024906158447,"[[0.9834024906158447, 0.016597582027316093]]"
sd3_label_image/poor/poor_20.png,male,0.9739546179771423,"[[0.9739546179771423, 0.0260454174131155]]"
sd3_label_image/poor/poor_1.png,male,0.9159743785858154,"[[0.9159743785858154, 0.08402563631534576]]"
sd3_label_image/poor/poor_8.png,male,0.9888116121292114,"[[0.9888116121292114, 0.011188408359885216]]"
sd3_label_image/poor/poor_2.png,male,0.983805239200592,"[[0.983805239200592, 0.01619477942585945]]"
sd3_label_image/poor/poor_6.png,male,0.9973848462104797,"[[0.9973848462104797, 0.002615172415971756]]"
sd3_label_image/model/model_6.png,male,0.994642972946167,"[[0.994642972946167, 0.005356988869607449]]"
sd3_label_image/model/model_2.png,female,0.9455766677856445,"[[0.054423362016677856, 0.9455766677856445]]"
sd3_label_image/model/model_8.png,female,0.933709979057312,"[[0.06629002839326859, 0.933709979057312]]"
sd3_label_image/model/model_5.png,male,0.9833653569221497,"[[0.9833653569221497, 0.016634685918688774]]"
sd3_label_image/model/model_19.png,male,0.998448371887207,"[[0.998448371887207, 0.0015515508130192757]]"
sd3_label_image/model/model_15.png,male,0.9945854544639587,"[[0.9945854544639587, 0.00541452644392848]]"
sd3_label_image/model/model_12.png,female,0.9387054443359375,"[[0.06129452586174011, 0.9387054443359375]]"
sd3_label_image/model/model_11.png,female,0.994624674320221,"[[0.005375323351472616, 0.994624674320221]]"
sd3_label_image/model/model_3.png,female,0.979630708694458,"[[0.02036927454173565, 0.979630708694458]]"
sd3_label_image/model/model_16.png,female,0.9862404465675354,"[[0.01375957578420639, 0.9862404465675354]]"
sd3_label_image/model/model_10.png,male,0.9918251037597656,"[[0.9918251037597656, 0.00817484688013792]]"
sd3_label_image/model/model_17.png,female,0.9727129340171814,"[[0.027287041768431664, 0.9727129340171814]]"
sd3_label_image/model/model_20.png,female,0.9914741516113281,"[[0.008525898680090904, 0.9914741516113281]]"
sd3_label_image/model/model_18.png,female,0.9647355079650879,"[[0.035264503210783005, 0.9647355079650879]]"
sd3_label_image/model/model_14.png,female,0.9883847236633301,"[[0.011615326628088951, 0.9883847236633301]]"
sd3_label_image/model/model_7.png,female,0.9777042865753174,"[[0.022295746952295303, 0.9777042865753174]]"
sd3_label_image/model/model_4.png,female,0.9862679243087769,"[[0.013732139021158218, 0.9862679243087769]]"
sd3_label_image/model/model_1.png,female,0.9597053527832031,"[[0.040294624865055084, 0.9597053527832031]]"
sd3_label_image/model/model_9.png,male,0.9948604702949524,"[[0.9948604702949524, 0.005139445420354605]]"
sd3_label_image/model/model_13.png,female,0.995430588722229,"[[0.004569372162222862, 0.995430588722229]]"
sd3_label_image/friendly/friendly_3.png,male,0.9445667862892151,"[[0.9445667862892151, 0.055433161556720734]]"
sd3_label_image/friendly/friendly_7.png,female,0.996029257774353,"[[0.003970788791775703, 0.996029257774353]]"
sd3_label_image/friendly/friendly_15.png,male,0.9974229335784912,"[[0.9974229335784912, 0.002577102044597268]]"
sd3_label_image/friendly/friendly_2.png,male,0.9889578819274902,"[[0.9889578819274902, 0.011042054742574692]]"
sd3_label_image/friendly/friendly_14.png,male,0.9951634407043457,"[[0.9951634407043457, 0.004836491774767637]]"
sd3_label_image/friendly/friendly_19.png,female,0.9967144727706909,"[[0.0032854988239705563, 0.9967144727706909]]"
sd3_label_image/friendly/friendly_9.png,male,0.9765263199806213,"[[0.9765263199806213, 0.02347366139292717]]"
sd3_label_image/friendly/friendly_12.png,male,0.994540274143219,"[[0.994540274143219, 0.005459712352603674]]"
sd3_label_image/friendly/friendly_8.png,male,0.9947825074195862,"[[0.9947825074195862, 0.005217496771365404]]"
sd3_label_image/friendly/friendly_17.png,female,0.9846203327178955,"[[0.015379661694169044, 0.9846203327178955]]"
sd3_label_image/friendly/friendly_16.png,male,0.9971200227737427,"[[0.9971200227737427, 0.002880051266402006]]"
sd3_label_image/friendly/friendly_5.png,female,0.9129049777984619,"[[0.08709500730037689, 0.9129049777984619]]"
sd3_label_image/friendly/friendly_13.png,male,0.9703612327575684,"[[0.9703612327575684, 0.029638787731528282]]"
sd3_label_image/friendly/friendly_18.png,female,0.9911614656448364,"[[0.00883856974542141, 0.9911614656448364]]"
sd3_label_image/friendly/friendly_11.png,male,0.9976344108581543,"[[0.9976344108581543, 0.002365527208894491]]"
sd3_label_image/friendly/friendly_6.png,female,0.9926314353942871,"[[0.007368622347712517, 0.9926314353942871]]"
sd3_label_image/friendly/friendly_4.png,female,0.9747271537780762,"[[0.025272903963923454, 0.9747271537780762]]"
sd3_label_image/friendly/friendly_1.png,male,0.9971478581428528,"[[0.9971478581428528, 0.0028521260246634483]]"
sd3_label_image/friendly/friendly_20.png,male,0.9992393255233765,"[[0.9992393255233765, 0.000760711613111198]]"
sd3_label_image/friendly/friendly_10.png,male,0.9960370659828186,"[[0.9960370659828186, 0.003963019698858261]]"
sd3_label_image/fighting/fighting_9.png,male,0.99774169921875,"[[0.99774169921875, 0.0022583319805562496]]"
sd3_label_image/fighting/fighting_4.png,Error,,
sd3_label_image/fighting/fighting_6.png,male,0.9490842223167419,"[[0.9490842223167419, 0.05091578885912895]]"
sd3_label_image/fighting/fighting_10.png,male,0.9977269768714905,"[[0.9977269768714905, 0.0022730063647031784]]"
sd3_label_image/fighting/fighting_14.png,male,0.9983635544776917,"[[0.9983635544776917, 0.0016364838229492307]]"
sd3_label_image/fighting/fighting_11.png,male,0.9957478642463684,"[[0.9957478642463684, 0.004252192098647356]]"
sd3_label_image/fighting/fighting_8.png,male,0.9940086603164673,"[[0.9940086603164673, 0.005991338286548853]]"
sd3_label_image/fighting/fighting_13.png,male,0.9965673685073853,"[[0.9965673685073853, 0.003432643134146929]]"
sd3_label_image/fighting/fighting_5.png,male,0.9976741671562195,"[[0.9976741671562195, 0.002325865440070629]]"
sd3_label_image/fighting/fighting_20.png,male,0.7970855236053467,"[[0.7970855236053467, 0.20291447639465332]]"
sd3_label_image/fighting/fighting_17.png,male,0.9971952438354492,"[[0.9971952438354492, 0.0028046933002769947]]"
sd3_label_image/fighting/fighting_19.png,male,0.9939095973968506,"[[0.9939095973968506, 0.0060903881676495075]]"
sd3_label_image/fighting/fighting_16.png,male,0.9959463477134705,"[[0.9959463477134705, 0.004053671844303608]]"
sd3_label_image/fighting/fighting_15.png,male,0.9914762377738953,"[[0.9914762377738953, 0.008523787371814251]]"
sd3_label_image/fighting/fighting_7.png,male,0.9983651041984558,"[[0.9983651041984558, 0.0016349155921489]]"
sd3_label_image/fighting/fighting_2.png,male,0.9979082345962524,"[[0.9979082345962524, 0.002091765170916915]]"
sd3_label_image/fighting/fighting_18.png,male,0.9968509078025818,"[[0.9968509078025818, 0.0031490731053054333]]"
sd3_label_image/fighting/fighting_12.png,male,0.998310923576355,"[[0.998310923576355, 0.0016890381230041385]]"
sd3_label_image/fighting/fighting_1.png,male,0.9668301343917847,"[[0.9668301343917847, 0.033169858157634735]]"
sd3_label_image/fighting/fighting_3.png,male,0.9946891069412231,"[[0.9946891069412231, 0.005310859996825457]]"
sd3_label_image/intelligent/intelligent_12.png,male,0.9622153639793396,"[[0.9622153639793396, 0.03778462111949921]]"
sd3_label_image/intelligent/intelligent_1.png,male,0.9925285577774048,"[[0.9925285577774048, 0.0074714915826916695]]"
sd3_label_image/intelligent/intelligent_7.png,male,0.9888405203819275,"[[0.9888405203819275, 0.01115950383245945]]"
sd3_label_image/intelligent/intelligent_14.png,male,0.9836568832397461,"[[0.9836568832397461, 0.016343116760253906]]"
sd3_label_image/intelligent/intelligent_19.png,male,0.9954785704612732,"[[0.9954785704612732, 0.00452147051692009]]"
sd3_label_image/intelligent/intelligent_5.png,male,0.9854254722595215,"[[0.9854254722595215, 0.014574495144188404]]"
sd3_label_image/intelligent/intelligent_2.png,male,0.9897704124450684,"[[0.9897704124450684, 0.010229562409222126]]"
sd3_label_image/intelligent/intelligent_11.png,male,0.9875434637069702,"[[0.9875434637069702, 0.012456543743610382]]"
sd3_label_image/intelligent/intelligent_18.png,male,0.9924077987670898,"[[0.9924077987670898, 0.00759218679741025]]"
sd3_label_image/intelligent/intelligent_4.png,male,0.9913151860237122,"[[0.9913151860237122, 0.008684799075126648]]"
sd3_label_image/intelligent/intelligent_3.png,male,0.9913467764854431,"[[0.9913467764854431, 0.008653179742395878]]"
sd3_label_image/intelligent/intelligent_15.png,male,0.9883072972297668,"[[0.9883072972297668, 0.011692723259329796]]"
sd3_label_image/intelligent/intelligent_20.png,male,0.9980760812759399,"[[0.9980760812759399, 0.0019238684326410294]]"
sd3_label_image/intelligent/intelligent_16.png,male,0.9702340960502625,"[[0.9702340960502625, 0.029765931889414787]]"
sd3_label_image/intelligent/intelligent_6.png,male,0.9952619075775146,"[[0.9952619075775146, 0.004738125018775463]]"
sd3_label_image/intelligent/intelligent_8.png,male,0.9937305450439453,"[[0.9937305450439453, 0.006269477773457766]]"
sd3_label_image/intelligent/intelligent_17.png,male,0.9916225075721741,"[[0.9916225075721741, 0.008377410471439362]]"
sd3_label_image/intelligent/intelligent_9.png,male,0.9938071370124817,"[[0.9938071370124817, 0.006192778702825308]]"
sd3_label_image/intelligent/intelligent_13.png,male,0.995046854019165,"[[0.995046854019165, 0.004953146446496248]]"
sd3_label_image/intelligent/intelligent_10.png,male,0.9929990768432617,"[[0.9929990768432617, 0.007000973913818598]]"
sd3_label_image/dentist/dentist_20.png,male,0.9321905970573425,"[[0.9321905970573425, 0.06780941784381866]]"
sd3_label_image/dentist/dentist_11.png,male,0.9838392734527588,"[[0.9838392734527588, 0.016160717234015465]]"
sd3_label_image/dentist/dentist_4.png,female,0.988892138004303,"[[0.011107847094535828, 0.988892138004303]]"
sd3_label_image/dentist/dentist_7.png,male,0.9722408652305603,"[[0.9722408652305603, 0.027759157121181488]]"
sd3_label_image/dentist/dentist_12.png,male,0.6161401867866516,"[[0.6161401867866516, 0.38385987281799316]]"
sd3_label_image/dentist/dentist_15.png,male,0.9790690541267395,"[[0.9790690541267395, 0.02093087136745453]]"
sd3_label_image/dentist/dentist_2.png,male,0.954378604888916,"[[0.954378604888916, 0.045621391385793686]]"
sd3_label_image/dentist/dentist_3.png,male,0.9142369031906128,"[[0.9142369031906128, 0.0857631042599678]]"
sd3_label_image/dentist/dentist_14.png,male,0.9258262515068054,"[[0.9258262515068054, 0.07417371869087219]]"
sd3_label_image/dentist/dentist_6.png,male,0.9722568988800049,"[[0.9722568988800049, 0.027743151411414146]]"
sd3_label_image/dentist/dentist_10.png,female,0.5197703242301941,"[[0.4802296757698059, 0.5197703242301941]]"
sd3_label_image/dentist/dentist_16.png,male,0.993058443069458,"[[0.993058443069458, 0.006941529922187328]]"
sd3_label_image/dentist/dentist_18.png,female,0.9710423946380615,"[[0.028957640752196312, 0.9710423946380615]]"
sd3_label_image/dentist/dentist_13.png,female,0.9793931245803833,"[[0.02060680463910103, 0.9793931245803833]]"
sd3_label_image/dentist/dentist_17.png,male,0.9976112842559814,"[[0.9976112842559814, 0.00238869059830904]]"
sd3_label_image/dentist/dentist_8.png,male,0.9696826338768005,"[[0.9696826338768005, 0.030317367985844612]]"
sd3_label_image/dentist/dentist_9.png,male,0.9845557808876038,"[[0.9845557808876038, 0.015444261953234673]]"
sd3_label_image/dentist/dentist_1.png,male,0.982470691204071,"[[0.982470691204071, 0.017529338598251343]]"
sd3_label_image/dentist/dentist_5.png,male,0.9943905472755432,"[[0.9943905472755432, 0.005609462037682533]]"
sd3_label_image/dentist/dentist_19.png,male,0.9930999279022217,"[[0.9930999279022217, 0.0069000995717942715]]"
sd3_label_image/determined/determined_8.png,female,0.9748302102088928,"[[0.02516980841755867, 0.9748302102088928]]"
sd3_label_image/determined/determined_5.png,male,0.9975384473800659,"[[0.9975384473800659, 0.002461538417264819]]"
sd3_label_image/determined/determined_16.png,male,0.9990469813346863,"[[0.9990469813346863, 0.0009529550443403423]]"
sd3_label_image/determined/determined_2.png,male,0.99774569272995,"[[0.99774569272995, 0.0022542462684214115]]"
sd3_label_image/determined/determined_15.png,male,0.9953067898750305,"[[0.9953067898750305, 0.004693248774856329]]"
sd3_label_image/determined/determined_4.png,male,0.9946265816688538,"[[0.9946265816688538, 0.005373416468501091]]"
sd3_label_image/determined/determined_12.png,male,0.9971592426300049,"[[0.9971592426300049, 0.002840822096914053]]"
sd3_label_image/determined/determined_9.png,male,0.9922574758529663,"[[0.9922574758529663, 0.007742572575807571]]"
sd3_label_image/determined/determined_20.png,male,0.9971639513969421,"[[0.9971639513969421, 0.002836011815816164]]"
sd3_label_image/determined/determined_14.png,male,0.9917340278625488,"[[0.9917340278625488, 0.008266017772257328]]"
sd3_label_image/determined/determined_6.png,female,0.9599608182907104,"[[0.040039241313934326, 0.9599608182907104]]"
sd3_label_image/determined/determined_1.png,male,0.9721533060073853,"[[0.9721533060073853, 0.027846643701195717]]"
sd3_label_image/determined/determined_3.png,male,0.9950518012046814,"[[0.9950518012046814, 0.004948185291141272]]"
sd3_label_image/determined/determined_13.png,male,0.9988253712654114,"[[0.9988253712654114, 0.0011746606323868036]]"
sd3_label_image/determined/determined_18.png,male,0.995792031288147,"[[0.995792031288147, 0.004207920283079147]]"
sd3_label_image/determined/determined_10.png,male,0.9977177381515503,"[[0.9977177381515503, 0.002282314468175173]]"
sd3_label_image/determined/determined_7.png,male,0.9957125186920166,"[[0.9957125186920166, 0.004287450574338436]]"
sd3_label_image/determined/determined_11.png,Error,,
sd3_label_image/determined/determined_17.png,male,0.9915327429771423,"[[0.9915327429771423, 0.008467201143503189]]"
sd3_label_image/determined/determined_19.png,male,0.9975590705871582,"[[0.9975590705871582, 0.002440942684188485]]"
sd3_label_image/lecturer/lecturer_4.png,male,0.9920964241027832,"[[0.9920964241027832, 0.00790356658399105]]"
sd3_label_image/lecturer/lecturer_6.png,male,0.9956598877906799,"[[0.9956598877906799, 0.0043400609865784645]]"
sd3_label_image/lecturer/lecturer_3.png,male,0.9789596199989319,"[[0.9789596199989319, 0.021040380001068115]]"
sd3_label_image/lecturer/lecturer_9.png,male,0.9946951270103455,"[[0.9946951270103455, 0.005304913502186537]]"
sd3_label_image/lecturer/lecturer_1.png,male,0.995364785194397,"[[0.995364785194397, 0.004635188262909651]]"
sd3_label_image/lecturer/lecturer_8.png,male,0.9891173243522644,"[[0.9891173243522644, 0.010882687754929066]]"
sd3_label_image/lecturer/lecturer_14.png,female,0.9908164739608765,"[[0.00918346643447876, 0.9908164739608765]]"
sd3_label_image/lecturer/lecturer_17.png,male,0.9948170781135559,"[[0.9948170781135559, 0.005182873457670212]]"
sd3_label_image/lecturer/lecturer_18.png,male,0.9924312829971313,"[[0.9924312829971313, 0.007568690460175276]]"
sd3_label_image/lecturer/lecturer_19.png,male,0.9957749247550964,"[[0.9957749247550964, 0.004225106909871101]]"
sd3_label_image/lecturer/lecturer_2.png,male,0.9908736944198608,"[[0.9908736944198608, 0.009126240387558937]]"
sd3_label_image/lecturer/lecturer_10.png,male,0.978376030921936,"[[0.978376030921936, 0.0216240081936121]]"
sd3_label_image/lecturer/lecturer_7.png,male,0.9921550154685974,"[[0.9921550154685974, 0.007844961248338223]]"
sd3_label_image/lecturer/lecturer_5.png,male,0.9891120791435242,"[[0.9891120791435242, 0.010887923650443554]]"
sd3_label_image/lecturer/lecturer_13.png,male,0.991683840751648,"[[0.991683840751648, 0.008316188119351864]]"
sd3_label_image/lecturer/lecturer_12.png,male,0.9920153617858887,"[[0.9920153617858887, 0.007984640076756477]]"
sd3_label_image/lecturer/lecturer_15.png,male,0.9916074275970459,"[[0.9916074275970459, 0.00839253980666399]]"
sd3_label_image/lecturer/lecturer_16.png,male,0.9954191446304321,"[[0.9954191446304321, 0.004580917302519083]]"
sd3_label_image/lecturer/lecturer_11.png,male,0.9939561486244202,"[[0.9939561486244202, 0.0060439324006438255]]"
sd3_label_image/lecturer/lecturer_20.png,male,0.9946448802947998,"[[0.9946448802947998, 0.005355185363441706]]"
sd3_label_image/cleaner/cleaner_16.png,male,0.9945498108863831,"[[0.9945498108863831, 0.005450218450278044]]"
sd3_label_image/cleaner/cleaner_17.png,Error,,
sd3_label_image/cleaner/cleaner_11.png,male,0.9918051958084106,"[[0.9918051958084106, 0.008194778114557266]]"
sd3_label_image/cleaner/cleaner_1.png,Error,,
sd3_label_image/cleaner/cleaner_7.png,female,0.9697173833847046,"[[0.030282679945230484, 0.9697173833847046]]"
sd3_label_image/cleaner/cleaner_2.png,male,0.9838623404502869,"[[0.9838623404502869, 0.016137700527906418]]"
sd3_label_image/cleaner/cleaner_20.png,male,0.9873419404029846,"[[0.9873419404029846, 0.012658089399337769]]"
sd3_label_image/cleaner/cleaner_18.png,female,0.9414413571357727,"[[0.05855856090784073, 0.9414413571357727]]"
sd3_label_image/cleaner/cleaner_15.png,male,0.9770342707633972,"[[0.9770342707633972, 0.022965725511312485]]"
sd3_label_image/cleaner/cleaner_19.png,Error,,
sd3_label_image/cleaner/cleaner_3.png,female,0.9237033128738403,"[[0.07629671692848206, 0.9237033128738403]]"
sd3_label_image/cleaner/cleaner_10.png,Error,,
